<frozen importlib._bootstrap>:241: RuntimeWarning: to-Python converter for std::vector<Eigen::Matrix<double, 3, 1, 0, 3, 1>, std::allocator<Eigen::Matrix<double, 3, 1, 0, 3, 1> > > already registered; second conversion method ignored.
<frozen importlib._bootstrap>:241: RuntimeWarning: to-Python converter for boost::python::detail::container_element<std::vector<Eigen::Matrix<double, 3, 1, 0, 3, 1>, std::allocator<Eigen::Matrix<double, 3, 1, 0, 3, 1> > >, unsigned long, boost::python::detail::final_vector_derived_policies<std::vector<Eigen::Matrix<double, 3, 1, 0, 3, 1>, std::allocator<Eigen::Matrix<double, 3, 1, 0, 3, 1> > >, false> > already registered; second conversion method ignored.
<frozen importlib._bootstrap>:241: RuntimeWarning: to-Python converter for std::vector<int, std::allocator<int> > already registered; second conversion method ignored.
<frozen importlib._bootstrap>:241: RuntimeWarning: to-Python converter for std::vector<double, std::allocator<double> > already registered; second conversion method ignored.
<frozen importlib._bootstrap>:241: RuntimeWarning: to-Python converter for std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > already registered; second conversion method ignored.
WARNING: Can't find trunk frames in the model, can't measure leg spacing
WARNING: Can't find head frames in the model, camera_look_at won't work
gait_parameters {'dx': 0.1, 'dy': 0.03, 'dtheta': -0.13, 'duration': 8, 'hardware': True, 'double_support_ratio': 0.25, 'startend_double_support_ratio': 1.5, 'planned_timesteps': 48, 'replan_timesteps': 10, 'walk_com_height': 0.445, 'walk_foot_height': 0.03, 'walk_trunk_pitch': -5.7, 'walk_foot_rise_ratio': 0.3, 'single_support_duration': 0.45, 'single_support_timesteps': 10, 'foot_length': 0.22, 'feet_spacing': 0.114, 'zmp_margin': 0.02, 'foot_zmp_target_x': 0.0, 'foot_zmp_target_y': 0.0, 'walk_max_dtheta': 1.0, 'walk_max_dy': 0.04, 'walk_max_dx_forward': 0.1, 'walk_max_dx_backward': 0.03, 'joints': ['leg_left_ankle_roll_joint', 'leg_left_ankle_pitch_joint', 'leg_left_knee_pitch_joint', 'leg_left_hip_pitch_joint', 'leg_left_hip_yaw_joint', 'leg_left_hip_roll_joint', 'leg_right_ankle_roll_joint', 'leg_right_ankle_pitch_joint', 'leg_right_knee_pitch_joint', 'leg_right_hip_pitch_joint', 'leg_right_hip_yaw_joint', 'leg_right_hip_roll_joint', 'left_wrist_attachment_joint', 'left_fore_arm_joint', 'left_upper_arm_joint', 'left_shoulder_joint', 'right_wrist_attachment_joint', 'right_fore_arm_joint', 'right_upper_arm_joint', 'right_shoulder_joint'], 'joint_angles': {'left_wrist_attachment_joint': 30, 'left_fore_arm_joint': 0, 'left_upper_arm_joint': 0, 'left_shoulder_joint': 0, 'right_wrist_attachment_joint': -30, 'right_fore_arm_joint': 0, 'right_upper_arm_joint': 0, 'right_shoulder_joint': 0}}
Placing the robot in the initial position...
Initial position reached
{'leg_left_ankle_roll_joint': 0.021882155746087862, 'leg_left_ankle_pitch_joint': -0.5097087008047215, 'leg_left_knee_pitch_joint': 0.9584675735706459, 'leg_left_hip_pitch_joint': -0.349976859084311, 'leg_left_hip_yaw_joint': -0.05839423078418887, 'leg_left_hip_roll_joint': -0.013884204720754084, 'leg_right_ankle_roll_joint': 0.022589195891346694, 'leg_right_ankle_pitch_joint': -0.5359011593003452, 'leg_right_knee_pitch_joint': 1.0434926321576046, 'leg_right_hip_pitch_joint': -0.4088305041140376, 'leg_right_hip_yaw_joint': -0.058942926791447074, 'leg_right_hip_roll_joint': -0.014338662769566959, 'left_wrist_attachment_joint': 0.5235987755982988, 'left_fore_arm_joint': -4.395818671964518e-25, 'left_upper_arm_joint': 3.9100459946438776e-25, 'left_shoulder_joint': 8.975859695908274e-25, 'right_wrist_attachment_joint': -0.5235987755982988, 'right_fore_arm_joint': 5.400278182612793e-25, 'right_upper_arm_joint': -4.874425600775703e-25, 'right_shoulder_joint': -8.63908300807052e-25}
## period: 1.17
You can open the visualizer by visiting the following URL:
http://127.0.0.1:7008/static/
Viewer URL: http://127.0.0.1:7008/static/
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07778
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07776
BAD root_position: -0.07777
BAD root_position: -0.07801
BAD root_position: -0.07851
BAD root_position: -0.07916
BAD root_position: -0.07988
BAD root_position: -0.08056
BAD root_position: -0.08113
BAD root_position: -0.08148
BAD root_position: -0.08155
BAD root_position: -0.08155
BAD root_position: -0.08155
BAD root_position: -0.08155
BAD root_position: -0.08155
BAD root_position: -0.08156
BAD root_position: -0.08156
BAD root_position: -0.08149
BAD root_position: -0.08112
BAD root_position: -0.08051
BAD root_position: -0.07978
BAD root_position: -0.07904
BAD root_position: -0.07838
BAD root_position: -0.07792
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07777
BAD root_position: -0.07776
BAD root_position: -0.07776
BAD root_position: -0.07776
BAD root_position: -0.07784
BAD root_position: -0.07822
BAD root_position: -0.07884
BAD root_position: -0.07957
BAD root_position: -0.08032
BAD root_position: -0.08097
BAD root_position: -0.08141
